,Location,Location_Type,State,Bedroom_Size,Price_2014__AVG,Price_2015__AVG,Price_2016__AVG,Price_2017__AVG,Price_2018__AVG,Price_2019__AVG
940,"Abilene, TX",City,TX,Studio,567.75,589.5,596.5833333333334,594.6666666666666,591.0,595.8333333333334
941,"Abilene, TX",City,TX,1br,618.1666666666666,642.0833333333334,649.6666666666666,647.6666666666666,643.8333333333334,648.8333333333334
942,"Abilene, TX",City,TX,2br,821.5833333333334,853.0833333333334,863.4166666666666,860.4166666666666,855.25,862.0
943,"Abilene, TX",City,TX,3br,1027.75,1067.0833333333333,1079.9166666666667,1076.4166666666667,1070.0833333333333,1078.3333333333333
944,"Abilene, TX",City,TX,4br,1368.6666666666667,1421.25,1438.25,1433.5,1425.0,1436.0
945,"Frisco, TX",City,TX,Studio,936.4166666666666,977.4166666666666,1041.0,1063.0,1062.75,1067.0
946,"Frisco, TX",City,TX,1br,1116.0,1164.8333333333333,1240.5833333333333,1266.75,1266.4166666666667,1271.6666666666667
947,"Frisco, TX",City,TX,2br,1386.75,1447.3333333333333,1541.5,1574.0833333333333,1573.75,1580.1666666666667
948,"Frisco, TX",City,TX,3br,1880.0,1962.4166666666667,2089.9166666666665,2134.0833333333335,2133.75,2142.3333333333335
949,"Frisco, TX",City,TX,4br,2394.8333333333335,2499.5,2662.0833333333335,2718.25,2717.9166666666665,2728.8333333333335
950,"Independence, MO",City,MO,Studio,524.4166666666666,544.8333333333334,557.3333333333334,568.5,573.6666666666666,577.1666666666666
951,"Independence, MO",City,MO,1br,664.0,689.5833333333334,705.5833333333334,719.6666666666666,726.1666666666666,730.8333333333334
952,"Independence, MO",City,MO,2br,813.9166666666666,845.3333333333334,864.8333333333334,882.25,890.4166666666666,895.8333333333334
953,"Independence, MO",City,MO,3br,1112.6666666666667,1155.75,1182.4166666666667,1206.0,1217.0,1224.8333333333333
954,"Independence, MO",City,MO,4br,1259.1666666666667,1307.8333333333333,1337.9166666666667,1364.75,1377.1666666666667,1386.0
955,"Santa Clara, CA",City,CA,Studio,1542.5,1694.5,1733.9166666666667,1780.6666666666667,1862.3333333333333,1902.3333333333333
956,"Santa Clara, CA",City,CA,1br,1812.9166666666667,1991.75,2038.1666666666667,2092.9166666666665,2189.0833333333335,2235.6666666666665
957,"Santa Clara, CA",City,CA,2br,2272.25,2496.5,2554.6666666666665,2623.3333333333335,2743.5833333333335,2802.3333333333335
958,"Santa Clara, CA",City,CA,3br,3154.0833333333335,3465.1666666666665,3545.9166666666665,3641.3333333333335,3808.6666666666665,3890.0
959,"Santa Clara, CA",City,CA,4br,3635.8333333333335,3994.75,4087.5833333333335,4197.5,4390.25,4484.0
960,"Springfield, IL",City,IL,Studio,526.6666666666666,,,,488.1666666666667,486.6666666666667
961,"Springfield, IL",City,IL,1br,601.5,,,,557.5833333333334,556.0
962,"Springfield, IL",City,IL,2br,780.8333333333334,,,,723.4166666666666,721.5
963,"Springfield, IL",City,IL,3br,1019.5,,,,945.0833333333334,942.6666666666666
964,"Springfield, IL",City,IL,4br,1075.9166666666667,,,,997.0833333333334,994.5
965,"Victorville, CA",City,CA,Studio,746.3333333333334,,,848.25,906.6666666666666,921.0
966,"Victorville, CA",City,CA,1br,892.8333333333334,,,1015.0,1084.5833333333333,1101.8333333333333
967,"Victorville, CA",City,CA,2br,1116.75,,,1269.5,1356.6666666666667,1378.5
968,"Victorville, CA",City,CA,3br,1569.1666666666667,,,1784.0,1906.25,1936.5
969,"Victorville, CA",City,CA,4br,1932.9166666666667,,,2197.4166666666665,2348.5,2385.6666666666665
970,"Athens, GA",City,GA,Studio,620.0,624.6666666666666,627.6666666666666,652.5,679.0,699.3333333333334
971,"Athens, GA",City,GA,1br,690.5833333333334,696.0,699.3333333333334,727.0,756.5833333333334,779.5
972,"Athens, GA",City,GA,2br,809.25,815.0833333333334,819.0833333333334,851.6666666666666,886.1666666666666,913.0
973,"Athens, GA",City,GA,3br,1099.1666666666667,1107.1666666666667,1112.6666666666667,1156.5833333333333,1203.75,1240.0
974,"Athens, GA",City,GA,4br,1402.0833333333333,1412.5,1419.5,1475.5833333333333,1535.5833333333333,1581.8333333333333
975,"Peoria, IL",City,IL,Studio,534.0833333333334,543.8333333333334,546.3333333333334,543.3333333333334,543.0,551.5
976,"Peoria, IL",City,IL,1br,614.5,625.8333333333334,628.9166666666666,625.1666666666666,624.8333333333334,634.8333333333334
977,"Peoria, IL",City,IL,2br,788.0,802.4166666666666,806.3333333333334,801.9166666666666,801.25,814.1666666666666
978,"Peoria, IL",City,IL,3br,999.0,1017.3333333333334,1022.25,1016.5,1015.75,1032.0
979,"Peoria, IL",City,IL,4br,1144.6666666666667,1165.5,1171.25,1164.6666666666667,1163.8333333333333,1182.3333333333333
980,"Lansing, MI",City,MI,Studio,511.5833333333333,525.3333333333334,534.6666666666666,549.0,558.9166666666666,563.0
981,"Lansing, MI",City,MI,1br,633.5,650.5,662.25,679.9166666666666,692.25,697.1666666666666
982,"Lansing, MI",City,MI,2br,783.5833333333334,804.6666666666666,819.0833333333334,840.9166666666666,855.9166666666666,862.1666666666666
983,"Lansing, MI",City,MI,3br,1049.3333333333333,1077.5,1096.9166666666667,1126.1666666666667,1146.4166666666667,1154.8333333333333
984,"Lansing, MI",City,MI,4br,1224.5,1257.5833333333333,1280.0833333333333,1314.3333333333333,1337.75,1347.6666666666667
985,"Ann Arbor, MI",City,MI,Studio,912.6666666666666,929.6666666666666,945.6666666666666,987.4166666666666,1008.0833333333334,1012.0
986,"Ann Arbor, MI",City,MI,1br,972.1666666666666,990.1666666666666,1007.1666666666666,1051.5,1073.5,1078.1666666666667
987,"Ann Arbor, MI",City,MI,2br,1172.9166666666667,1194.4166666666667,1214.8333333333333,1268.5833333333333,1295.0833333333333,1300.5
988,"Ann Arbor, MI",City,MI,3br,1610.1666666666667,1639.9166666666667,1668.0,1741.5833333333333,1778.0833333333333,1785.0
989,"Ann Arbor, MI",City,MI,4br,2019.9166666666667,2057.1666666666665,2092.3333333333335,2184.6666666666665,2230.5833333333335,2239.1666666666665
990,"Denton, TX",City,TX,Studio,652.5833333333334,669.3333333333334,679.75,701.5,710.1666666666666,717.6666666666666
991,"Denton, TX",City,TX,1br,777.9166666666666,797.75,810.0,836.25,846.4166666666666,855.3333333333334
992,"Denton, TX",City,TX,2br,966.5,991.3333333333334,1006.4166666666666,1039.0,1051.6666666666667,1062.6666666666667
993,"Denton, TX",City,TX,3br,1310.5833333333333,1343.8333333333333,1364.4166666666667,1408.5833333333333,1426.0833333333333,1441.0
994,"Denton, TX",City,TX,4br,1669.3333333333333,1711.8333333333333,1737.9166666666667,1794.1666666666667,1816.5833333333333,1835.6666666666667
995,"Downey, CA",City,CA,Studio,999.75,,,1282.5,1311.1666666666667,1318.1666666666667
996,"Downey, CA",City,CA,1br,1189.6666666666667,,,1526.4166666666667,1560.6666666666667,1568.8333333333333
997,"Downey, CA",City,CA,2br,1528.75,,,1961.5833333333333,2005.3333333333333,2016.0
998,"Downey, CA",City,CA,3br,2077.75,,,2665.75,2725.3333333333335,2740.0
999,"Downey, CA",City,CA,4br,2290.9166666666665,,,2939.4166666666665,3004.9166666666665,3021.1666666666665
1000,"Norman, OK",City,OK,Studio,565.6666666666666,567.1666666666666,568.4166666666666,575.0,568.9166666666666,572.0
1001,"Norman, OK",City,OK,1br,626.4166666666666,628.1666666666666,629.4166666666666,636.9166666666666,630.0,633.3333333333334
1002,"Norman, OK",City,OK,2br,801.5,803.6666666666666,805.3333333333334,814.6666666666666,806.0833333333334,810.3333333333334
1003,"Norman, OK",City,OK,3br,1097.5833333333333,1100.6666666666667,1102.75,1115.5833333333333,1104.0,1109.6666666666667
1004,"Norman, OK",City,OK,4br,1340.0,1343.5833333333333,1346.3333333333333,1362.0833333333333,1347.5833333333333,1354.8333333333333
1005,"Waterbury, CT",City,CT,Studio,759.5,,,780.6666666666666,795.8333333333334,805.3333333333334
1006,"Waterbury, CT",City,CT,1br,867.0,,,890.9166666666666,908.4166666666666,918.8333333333334
1007,"Waterbury, CT",City,CT,2br,1058.1666666666667,,,1087.4166666666667,1108.9166666666667,1121.8333333333333
1008,"Waterbury, CT",City,CT,3br,1351.25,,,1388.5,1415.9166666666667,1432.0
1009,"Waterbury, CT",City,CT,4br,1577.0833333333333,,,1620.4166666666667,1652.5,1671.5
1010,"Costa Mesa, CA",City,CA,Studio,1270.6666666666667,1377.3333333333333,1487.1666666666667,1513.4166666666667,1531.5833333333333,1538.8333333333333
1011,"Costa Mesa, CA",City,CA,1br,1512.1666666666667,1639.25,1770.0,1801.4166666666667,1822.8333333333333,1831.1666666666667
1012,"Costa Mesa, CA",City,CA,2br,1943.1666666666667,2106.5,2274.4166666666665,2314.75,2342.0833333333335,2353.3333333333335
1013,"Costa Mesa, CA",City,CA,3br,2640.9166666666665,2862.6666666666665,3091.0833333333335,3145.75,3183.1666666666665,3198.3333333333335
1014,"Costa Mesa, CA",City,CA,4br,2911.75,3156.3333333333335,3408.0833333333335,3468.5833333333335,3509.9166666666665,3526.3333333333335
1015,"Manchester, NH",City,NH,Studio,789.0,803.5,851.3333333333334,876.8333333333334,898.0,907.3333333333334
1016,"Manchester, NH",City,NH,1br,927.3333333333334,944.0833333333334,1000.5,1030.3333333333333,1055.3333333333333,1066.3333333333333
1017,"Manchester, NH",City,NH,2br,1177.5833333333333,1199.0833333333333,1270.4166666666667,1308.4166666666667,1340.1666666666667,1354.1666666666667
1018,"Manchester, NH",City,NH,3br,1533.1666666666667,1561.25,1654.1666666666667,1703.6666666666667,1745.0833333333333,1763.5
1019,"Manchester, NH",City,NH,4br,1697.1666666666667,1728.4166666666667,1831.3333333333333,1886.0833333333333,1931.75,1952.1666666666667
1020,"Columbia, MO",City,MO,Studio,517.1666666666666,521.0833333333334,519.0,513.3333333333334,513.9166666666666,513.5
1021,"Columbia, MO",City,MO,1br,576.0833333333334,580.25,578.0,571.8333333333334,572.3333333333334,572.3333333333334
1022,"Columbia, MO",City,MO,2br,728.9166666666666,734.5,731.5833333333334,723.75,724.25,724.0
1023,"Columbia, MO",City,MO,3br,1015.9166666666666,1023.3333333333334,1019.4166666666666,1008.6666666666666,1009.4166666666666,1009.1666666666666
1024,"Columbia, MO",City,MO,4br,1244.0,1253.0,1248.4166666666667,1235.0833333333333,1236.0,1235.5
1025,"Elgin, IL",City,IL,Studio,840.0,,,840.6666666666666,845.75,849.8333333333334
1026,"Elgin, IL",City,IL,1br,975.0833333333334,,,975.5833333333334,981.5,986.3333333333334
1027,"Elgin, IL",City,IL,2br,1147.0,,,1147.6666666666667,1154.5833333333333,1160.1666666666667
1028,"Elgin, IL",City,IL,3br,1466.9166666666667,,,1467.6666666666667,1476.8333333333333,1484.0
1029,"Elgin, IL",City,IL,4br,1745.6666666666667,,,1746.5833333333333,1757.4166666666667,1766.0
1030,"Clearwater, FL",City,FL,Studio,704.6666666666666,732.9166666666666,773.6666666666666,803.1666666666666,829.75,846.6666666666666
1031,"Clearwater, FL",City,FL,1br,804.4166666666666,836.9166666666666,883.25,917.0833333333334,947.3333333333334,966.8333333333334
1032,"Clearwater, FL",City,FL,2br,1001.3333333333334,1041.5833333333333,1099.4166666666667,1141.3333333333333,1179.3333333333333,1203.1666666666667
1033,"Clearwater, FL",City,FL,3br,1323.9166666666667,1377.5,1453.6666666666667,1509.4166666666667,1559.4166666666667,1591.1666666666667
1034,"Clearwater, FL",City,FL,4br,1588.3333333333333,1652.5,1744.25,1810.75,1870.75,1909.0
1035,"Miami Gardens, FL",City,FL,Studio,837.3333333333334,,,914.9166666666666,930.5833333333334,923.3333333333334
1036,"Miami Gardens, FL",City,FL,1br,1035.5833333333333,,,1131.5833333333333,1150.9166666666667,1142.0
1037,"Miami Gardens, FL",City,FL,2br,1313.25,,,1434.9166666666667,1459.25,1448.0
1038,"Miami Gardens, FL",City,FL,3br,1807.8333333333333,,,1975.3333333333333,2008.6666666666667,1993.1666666666667
1039,"Miami Gardens, FL",City,FL,4br,2177.1666666666665,,,2378.9166666666665,2419.3333333333335,2400.1666666666665
1040,"Lowell, MA",City,MA,Studio,925.3333333333334,982.75,1029.75,1064.0,1076.0833333333333,1084.6666666666667
1041,"Lowell, MA",City,MA,1br,1055.75,1121.25,1174.75,1213.75,1227.5,1237.5
1042,"Lowell, MA",City,MA,2br,1309.0833333333333,1390.4166666666667,1456.75,1505.1666666666667,1522.25,1534.6666666666667
1043,"Lowell, MA",City,MA,3br,1645.25,1747.25,1830.75,1891.5833333333333,1912.9166666666667,1928.3333333333333
1044,"Lowell, MA",City,MA,4br,1813.4166666666667,1925.8333333333333,2017.9166666666667,2084.9166666666665,2108.4166666666665,2125.6666666666665
1045,"Wilmington, NC",City,NC,Studio,679.75,,670.25,699.1666666666666,722.6666666666666,751.0
1046,"Wilmington, NC",City,NC,1br,689.5,,679.9166666666666,709.0833333333334,732.8333333333334,761.8333333333334
1047,"Wilmington, NC",City,NC,2br,871.3333333333334,,859.1666666666666,896.0833333333334,926.3333333333334,962.6666666666666
1048,"Wilmington, NC",City,NC,3br,1217.6666666666667,,1200.5,1252.25,1294.4166666666667,1345.5
1049,"Wilmington, NC",City,NC,4br,1534.3333333333333,,1512.6666666666667,1577.9166666666667,1631.0,1695.1666666666667
1050,"Arvada, CO",City,CO,Studio,777.4166666666666,850.3333333333334,924.0833333333334,953.75,984.1666666666666,995.0
1051,"Arvada, CO",City,CO,1br,949.8333333333334,1038.5833333333333,1128.75,1165.1666666666667,1202.3333333333333,1215.6666666666667
1052,"Arvada, CO",City,CO,2br,1202.1666666666667,1314.9166666666667,1428.75,1474.5833333333333,1521.75,1538.8333333333333
1053,"Arvada, CO",City,CO,3br,1746.75,1910.4166666666667,2075.75,2142.25,2211.0833333333335,2235.6666666666665
1054,"Arvada, CO",City,CO,4br,2022.8333333333333,2212.5,2404.1666666666665,2481.4166666666665,2560.9166666666665,2589.5
1055,"Westminster, CO",City,CO,Studio,799.0833333333334,917.75,977.9166666666666,1000.6666666666666,1028.9166666666667,1039.5
1056,"Westminster, CO",City,CO,1br,976.0833333333334,1121.0,1194.6666666666667,1222.25,1256.9166666666667,1269.8333333333333
1057,"Westminster, CO",City,CO,2br,1235.5,1418.9166666666667,1512.1666666666667,1547.1666666666667,1591.0833333333333,1607.5
1058,"Westminster, CO",City,CO,3br,1795.3333333333333,2061.4166666666665,2196.8333333333335,2247.75,2311.5833333333335,2335.3333333333335
1059,"Westminster, CO",City,CO,4br,2079.3333333333335,2387.8333333333335,2544.4166666666665,2603.5,2677.25,2705.0
1060,"West Covina, CA",City,CA,Studio,1140.0833333333333,,1307.0833333333333,1413.9166666666667,1479.5,1508.3333333333333
1061,"West Covina, CA",City,CA,1br,1356.8333333333333,,1555.6666666666667,1682.9166666666667,1760.8333333333333,1795.0
1062,"West Covina, CA",City,CA,2br,1743.8333333333333,,1998.8333333333333,2162.5,2262.6666666666665,2306.8333333333335
1063,"West Covina, CA",City,CA,3br,2369.8333333333335,,2716.75,2939.0833333333335,3075.1666666666665,3135.1666666666665
1064,"West Covina, CA",City,CA,4br,2612.9166666666665,,2995.5,3240.5833333333335,3390.75,3456.8333333333335
1065,"Fargo, ND",City,ND,Studio,484.0833333333333,501.6666666666667,,484.3333333333333,474.3333333333333,473.6666666666667
1066,"Norwalk, CA",City,CA,Studio,1108.4166666666667,1179.6666666666667,,1287.6666666666667,1326.9166666666667,1331.5
1067,"Fargo, ND",City,ND,1br,593.25,614.75,,593.6666666666666,581.1666666666666,580.8333333333334
1068,"Norwalk, CA",City,CA,1br,1319.25,1403.9166666666667,,1532.5,1579.1666666666667,1584.8333333333333
1069,"Fargo, ND",City,ND,2br,756.25,784.0,,756.8333333333334,741.0833333333334,740.1666666666666
1070,"Norwalk, CA",City,CA,2br,1695.1666666666667,1804.0,,1969.0,2029.3333333333333,2036.0
1071,"Norwalk, CA",City,CA,3br,2304.0833333333335,2451.75,,2676.1666666666665,2758.0833333333335,2767.3333333333335
1072,"Fargo, ND",City,ND,3br,1101.5,1141.5833333333333,,1102.3333333333333,1079.0,1078.0
1073,"Fargo, ND",City,ND,4br,1258.1666666666667,1304.0,,1259.0833333333333,1232.6666666666667,1231.5
1074,"Norwalk, CA",City,CA,4br,2540.5,2703.4166666666665,,2950.9166666666665,3040.9166666666665,3051.5
1075,"Carlsbad, CA",City,CA,Studio,1431.4166666666667,1548.8333333333333,1621.9166666666667,1661.0833333333333,1694.5,1710.0
1076,"Carlsbad, CA",City,CA,1br,1584.9166666666667,1714.9166666666667,1795.9166666666667,1839.25,1876.4166666666667,1893.1666666666667
1077,"Carlsbad, CA",City,CA,2br,2056.25,2224.8333333333335,2329.75,2386.0833333333335,2434.0,2456.3333333333335
1078,"Carlsbad, CA",City,CA,3br,2960.8333333333335,3203.6666666666665,3355.1666666666665,3435.9166666666665,3505.0,3537.0
1079,"Carlsbad, CA",City,CA,4br,3623.5,3920.5,4105.916666666667,4205.0,4289.333333333333,4328.5
1080,"Fairfield, CA",City,CA,Studio,795.4166666666666,,954.0833333333334,1013.5,1050.4166666666667,1066.8333333333333
1081,"Fairfield, CA",City,CA,1br,991.5833333333334,,1189.5,1263.3333333333333,1309.9166666666667,1330.0
1082,"Fairfield, CA",City,CA,2br,1240.0,,1487.5833333333333,1579.8333333333333,1638.0833333333333,1662.8333333333333
1083,"Fairfield, CA",City,CA,3br,1804.5,,2164.8333333333335,2299.4166666666665,2384.0,2420.3333333333335
1084,"Fairfield, CA",City,CA,4br,2184.9166666666665,,2621.25,2784.0,2886.5833333333335,2930.5
1085,"Cambridge, MA",City,MA,Studio,1485.9166666666667,1506.6666666666667,1535.0833333333333,1544.5833333333333,1578.3333333333333,1597.1666666666667
1086,"Cambridge, MA",City,MA,1br,1695.0833333333333,1718.6666666666667,1751.0,1762.1666666666667,1800.5833333333333,1822.0
1087,"Cambridge, MA",City,MA,2br,2102.1666666666665,2131.0833333333335,2171.4166666666665,2185.1666666666665,2232.6666666666665,2259.0
1088,"Cambridge, MA",City,MA,3br,2641.75,2678.1666666666665,2728.6666666666665,2746.0,2805.8333333333335,2839.1666666666665
1089,"Cambridge, MA",City,MA,4br,2911.8333333333335,2952.0833333333335,3007.75,3026.8333333333335,3092.5833333333335,3129.3333333333335
1090,"High Point, NC",City,NC,Studio,591.0,,613.0,621.5833333333334,642.0,663.6666666666666
1091,"High Point, NC",City,NC,1br,645.4166666666666,,669.6666666666666,679.0,701.25,725.0
1092,"High Point, NC",City,NC,2br,769.5,,798.3333333333334,809.4166666666666,836.1666666666666,864.3333333333334
1093,"High Point, NC",City,NC,3br,1041.6666666666667,,1080.4166666666667,1095.5833333333333,1131.6666666666667,1169.6666666666667
1094,"High Point, NC",City,NC,4br,1220.9166666666667,,1266.5,1284.5,1326.75,1371.5
1095,"Richmond, CA",City,CA,Studio,1335.25,,1612.75,1630.0,1720.9166666666667,1724.5
1096,"Richmond, CA",City,CA,1br,1640.8333333333333,,1982.0833333333333,2003.1666666666667,2114.8333333333335,2119.5
1097,"Richmond, CA",City,CA,2br,2061.5,,2490.0,2516.5833333333335,2656.8333333333335,2663.0
1098,"Richmond, CA",City,CA,3br,2773.5,,3350.0833333333335,3385.8333333333335,3574.75,3582.5
1099,"Richmond, CA",City,CA,4br,3298.1666666666665,,3983.6666666666665,4026.25,4250.833333333333,4260.0
1100,"Brandon, FL",City,FL,Studio,780.3333333333334,812.25,839.5833333333334,863.5,880.5833333333334,888.5
1101,"Brandon, FL",City,FL,1br,891.1666666666666,927.3333333333334,958.5833333333334,985.9166666666666,1005.5833333333334,1014.5
1102,"Brandon, FL",City,FL,2br,1109.25,1154.3333333333333,1193.4166666666667,1227.4166666666667,1252.0,1262.6666666666667
1103,"Brandon, FL",City,FL,3br,1466.6666666666667,1526.3333333333333,1577.8333333333333,1623.0,1655.1666666666667,1669.6666666666667
1104,"Brandon, FL",City,FL,4br,1759.75,1831.25,1893.0833333333333,1946.9166666666667,1985.8333333333333,2003.1666666666667
1105,"Murrieta, CA",City,CA,Studio,1022.1666666666666,,1108.4166666666667,1143.3333333333333,1162.5,1171.1666666666667
